,BL1,BL2,r1-r2,NO1,NO2,NO3
926,0.7634283357180675,1.569083351124344,-0.8056550154062766,1.97479010,1.00046056,0.02474934
927,0.76346323521477,1.5680839602973249,-0.8046207250825549,1.97478703,1.00046179,0.02475118
928,0.7634981347114725,1.5670845694703055,-0.803586434758833,1.97478345,1.00046280,0.02475375
929,0.7635330342081751,1.5660851786432866,-0.8025521444351115,1.97478190,1.00046390,0.02475420
930,0.7635679337048776,1.5650857878162674,-0.8015178541113898,1.97477749,1.00046503,0.02475748
931,0.7636028332015802,1.5640863969892482,-0.800483563787668,1.97477404,1.00046607,0.02475989
932,0.7636377326982827,1.563087006162229,-0.7994492734639463,1.97476965,1.00046721,0.02476314
933,0.7636726321949853,1.56208761533521,-0.7984149831402246,1.97476909,1.00046827,0.02476264
934,0.7637249681512283,1.5610889858004553,-0.797364017649227,1.97476181,1.00046958,0.02476861
935,0.7637598676479308,1.560089594973436,-0.7963297273255051,1.97475717,1.00047065,0.02477218
936,0.7637947671446333,1.559090204146417,-0.7952954370017836,1.97475530,1.00047167,0.02477303
937,0.7638296666413359,1.5580908133193978,-0.7942611466780619,1.97475195,1.00047278,0.02477527
938,0.7638645661380384,1.5570914224923786,-0.7932268563543402,1.97474836,1.00047399,0.02477765
939,0.763899465634741,1.5560920316653597,-0.7921925660306187,1.97474589,1.00047506,0.02477904
940,0.7639343651314435,1.5550926408383403,-0.7911582757068968,1.97474220,1.00047627,0.02478153
941,0.7639692646281461,1.5540932500113211,-0.7901239853831751,1.97473688,1.00047727,0.02478585
942,0.7640216005843891,1.5530946204765663,-0.7890730198921773,1.97473128,1.00047848,0.02479023
943,0.7640565000810916,1.5520952296495474,-0.7880387295684558,1.97472792,1.00047957,0.02479251
944,0.7640913995777942,1.5510958388225282,-0.7870044392447341,1.97472415,1.00048076,0.02479510
945,0.7641262990744967,1.550096447995509,-0.7859701489210124,1.97472439,1.00048174,0.02479387
946,0.7641611985711992,1.54909705716849,-0.7849358585972909,1.97471579,1.00048294,0.02480127
947,0.7642135345274422,1.5480984276337353,-0.7838848931062931,1.97471064,1.00048413,0.02480523
948,0.7642484340241448,1.547099036806716,-0.7828506027825711,1.97470931,1.00048523,0.02480546
949,0.7642833335208473,1.546099645979697,-0.7818163124588496,1.97470476,1.00048639,0.02480885
950,0.7643182330175499,1.5451002551526778,-0.7807820221351279,1.97469803,1.00048773,0.02481424
951,0.7643705689737929,1.5441016256179232,-0.7797310566441303,1.97469600,1.00048863,0.02481537
952,0.7644229049300358,1.5431029960831686,-0.7786800911531327,1.97469077,1.00048984,0.02481938
953,0.7644752408862788,1.542104366548414,-0.7776291256621352,1.97468477,1.00049101,0.02482422
