,BL1,BL2,r1-r2,NO1,NO2,NO3
146,0.7553308869543166,2.349985880107054,-1.5946549931527376,1.1114461,0.5073375,0.0362160
147,0.7553308869543166,2.3489858801070542,-1.5936549931527377,1.1114416,0.5073580,0.0362161
148,0.7553308869543166,2.3479858801070543,-1.5926549931527378,1.1114372,0.5073786,0.0362161
149,0.7553308869543166,2.3469858801070544,-1.591654993152738,1.1114327,0.5073993,0.0362162
150,0.7553308869543166,2.3459858801070546,-1.590654993152738,1.1114282,0.5074200,0.0362162
151,0.7553308869543166,2.3449858801070547,-1.5896549931527382,1.1114237,0.5074407,0.0362162
152,0.7553308869543166,2.3439858801070548,-1.5886549931527383,1.1114192,0.5074615,0.0362163
153,0.7553308869543166,2.342985880107055,-1.5876549931527384,1.1114146,0.5074824,0.0362163
154,0.7553308869543166,2.341985880107055,-1.5866549931527385,1.1114101,0.5075033,0.0362164
155,0.7553308869543166,2.340985880107055,-1.5856549931527386,1.1114055,0.5075243,0.0362164
156,0.7553308869543166,2.339985880107055,-1.5846549931527387,1.1114009,0.5075453,0.0362165
157,0.7553308869543166,2.338985880107056,-1.5836549931527397,1.1113964,0.5075663,0.0362165
158,0.7553308869543166,2.3379858801070554,-1.582654993152739,1.1113917,0.5075874,0.0362166
159,0.7553308869543166,2.3369858801070555,-1.581654993152739,1.1113871,0.5076086,0.0362166
160,0.7553308869543166,2.335985880107056,-1.5806549931527396,1.1113825,0.5076298,0.0362166
161,0.7553308869543166,2.334985880107056,-1.5796549931527397,1.1113778,0.5076510,0.0362167
162,0.7553483393607539,2.3339860324119,-1.5786376930511463,1.1113559,0.5076723,0.0362181
163,0.7553483393607539,2.3329860324118994,-1.5776376930511455,1.1113512,0.5076936,0.0362181
164,0.7553483393607539,2.3319860324118995,-1.5766376930511457,1.1113465,0.5077150,0.0362182
165,0.7553483393607539,2.3309860324119,-1.5756376930511462,1.1113418,0.5077365,0.0362182
166,0.7553483393607539,2.3299860324119,-1.5746376930511463,1.1113371,0.5077580,0.0362183
167,0.7553483393607539,2.3289860324119,-1.573637693051146,1.1113324,0.5077796,0.0362183
168,0.7553483393607539,2.3279860324119,-1.572637693051146,1.1113276,0.5078012,0.0362184
169,0.7553483393607539,2.3269860324119,-1.5716376930511462,1.1113228,0.5078228,0.0362184
170,0.7553483393607539,2.3259860324119,-1.5706376930511463,1.1113181,0.5078445,0.0362184
171,0.7553483393607539,2.3249860324119003,-1.5696376930511464,1.1113133,0.5078663,0.0362185
172,0.7553483393607539,2.3239860324119004,-1.5686376930511465,1.1113085,0.5078881,0.0362185
173,0.7553483393607539,2.3229860324119005,-1.5676376930511466,1.1113036,0.5079100,0.0362186
174,0.7553483393607539,2.3219860324119006,-1.5666376930511468,1.1112988,0.5079319,0.0362186
175,0.7553483393607539,2.3209860324119007,-1.5656376930511469,1.1112939,0.5079539,0.0362187
176,0.7553483393607539,2.319986032411901,-1.564637693051147,1.1112891,0.5079759,0.0362187
177,0.7553483393607539,2.318986032411901,-1.563637693051147,1.1112842,0.5079979,0.0362188
178,0.7553657917671911,2.3179861847167444,-1.5626203929495532,1.1112620,0.5080200,0.0362202
179,0.7553657917671911,2.316986184716745,-1.5616203929495538,1.1112571,0.5080422,0.0362202
180,0.7553657917671911,2.3159861847167447,-1.5606203929495535,1.1112521,0.5080644,0.0362203
181,0.7553657917671911,2.3149861847167448,-1.5596203929495536,1.1112472,0.5080867,0.0362203
182,0.7553657917671911,2.313986184716745,-1.5586203929495537,1.1112422,0.5081090,0.0362203
183,0.7553657917671911,2.312986184716745,-1.5576203929495538,1.1112372,0.5081314,0.0362204
184,0.7553657917671911,2.311986184716745,-1.556620392949554,1.1112322,0.5081539,0.0362204
185,0.7553657917671911,2.310986184716745,-1.555620392949554,1.1112272,0.5081764,0.0362205
186,0.7553657917671911,2.3099861847167453,-1.5546203929495541,1.1112222,0.5081989,0.0362205
187,0.7553657917671911,2.308986184716745,-1.5536203929495538,1.1112172,0.5082215,0.0362206
188,0.7553657917671911,2.307986184716745,-1.552620392949554,1.1112121,0.5082442,0.0362206
189,0.7553657917671911,2.3069861847167457,-1.5516203929495545,1.1112070,0.5082669,0.0362206
190,0.7553657917671911,2.3059861847167458,-1.5506203929495546,1.1112019,0.5082896,0.0362207
191,0.7553657917671911,2.304986184716746,-1.5496203929495547,1.1111968,0.5083124,0.0362207
192,0.7553832441736283,2.3039863370215894,-1.548603092847961,1.1111744,0.5083352,0.0362221
193,0.7553832441736283,2.302986337021589,-1.5476030928479607,1.1111693,0.5083582,0.0362222
