,x,y,total energy,kinetic energy
169,0.6,2.155000000000018,-1.63488990,1.80145403342862
170,0.6,2.150000000000018,-1.63486289,1.80154042188239
171,0.6,2.1450000000000182,-1.63483560,1.8016271601706402
172,0.6,2.1400000000000183,-1.63480803,1.80171552009638
173,0.6,2.1350000000000184,-1.63478017,1.8018043730066498
174,0.6,2.1300000000000185,-1.63475202,1.80189402479161
175,0.6,2.1250000000000187,-1.63472358,1.8019845232559
176,0.6,2.1200000000000188,-1.63469485,1.80207589564322
177,0.6,2.115000000000019,-1.63466582,1.80216814490431
178,0.6,2.110000000000019,-1.63463648,1.80226129067472
179,0.6,2.105000000000019,-1.63460685,1.8023553184052101
180,0.6,2.100000000000019,-1.63457690,1.80245032109097
181,0.6,2.0950000000000197,-1.63454665,1.80254622868663
182,0.6,2.0900000000000194,-1.63451608,1.8026430803071398
183,0.6,2.0850000000000195,-1.63448518,1.80274086346604
184,0.6,2.08000000000002,-1.63445397,1.80283966694422
185,0.6,2.07500000000002,-1.63442242,1.8029394243457197
186,0.6,2.07000000000002,-1.63439054,1.8030401714322601
187,0.6,2.06500000000002,-1.63435832,1.80314191871908
188,0.6,2.06000000000002,-1.63432577,1.8032446755515599
189,0.6,2.05500000000002,-1.63429286,1.8033484503293598
190,0.6,2.0500000000000203,-1.63425961,1.8034532475398701
191,0.6,2.0450000000000204,-1.63422600,1.8035590756811302
192,0.6,2.0400000000000205,-1.63419203,1.80366594176457
193,0.6,2.035000000000021,-1.63415770,1.80377384882255
194,0.6,2.0300000000000207,-1.63412300,1.80388280385915
195,0.6,2.025000000000021,-1.63408792,1.80399281383559
196,0.6,2.020000000000021,-1.63405247,1.80410388664568
197,0.6,2.015000000000021,-1.63401663,1.80421602627413
198,0.6,2.010000000000021,-1.63398041,1.80432926621391
199,0.6,2.005000000000021,-1.63394379,1.80444357109083
200,0.6,2.0000000000000213,-1.63390678,1.80455898597
201,0.6,1.9950000000000212,-1.63386937,1.8046755200549
202,0.6,1.9900000000000213,-1.63383156,1.80479320625059
203,0.6,1.9850000000000216,-1.63379333,1.80491202151711
204,0.6,1.9800000000000215,-1.63375470,1.8050320111554399
205,0.6,1.9750000000000216,-1.63371564,1.80515314948005
206,0.6,1.970000000000022,-1.63367617,1.80527557576986
207,0.6,1.965000000000022,-1.63363626,1.8053991863451402
208,0.6,1.9600000000000224,-1.63359593,1.80552403992229
209,0.6,1.9550000000000225,-1.63355516,1.8056501535229301
210,0.6,1.9500000000000224,-1.63351395,1.8057775449142999
211,0.6,1.9450000000000225,-1.63347229,1.8059062299204403
212,0.6,1.9400000000000224,-1.63343018,1.80603622452748
